full_name,age,monthly_income,loan_amount,loan_term_months,credit_history_years,late_payments_12m,existing_debt,num_credit_cards,credit_utilization,employment_years,employment_type,home_ownership,loan_purpose,collateral_type,number_of_dependents,recent_credit_inquiries,default
KH_01295,47,21196541.0,26969496.0,60,10.58,1,14643192.0,2,0.327,24.04,full_time,mortgage,vehicle,none,0,1,0
KH_01296,32,19679469.0,123524226.0,36,12.45,1,38567119.0,8,0.252,17.99,part_time,family,debt_consolidation,none,1,1,0
KH_01297,56,7981023.0,561706656.0,36,2.45,2,74087483.0,6,0.279,24.39,full_time,rent,home,vehicle,2,0,1
KH_01298,48,16976412.0,68999204.0,36,5.14,2,56072634.0,8,0.727,0.05,full_time,rent,personal,real_estate,4,2,0
KH_01299,19,20783159.0,172570765.0,12,15.71,2,197131581.0,6,0.197,10.18,full_time,rent,personal,guarantor,0,1,0
KH_01300,61,13734576.0,666570582.0,24,16.58,0,41226384.0,4,0.297,16.3,full_time,mortgage,education,savings,2,1,1
KH_01301,40,22417946.0,187359814.0,60,3.06,2,145466483.0,6,0.318,28.42,full_time,mortgage,vehicle,none,0,1,1
KH_01302,57,18251032.0,52023361.0,24,6.38,1,65353215.0,5,0.343,15.7,full_time,mortgage,debt_consolidation,real_estate,2,1,1
KH_01303,69,29763163.0,110087141.0,12,20.22,2,23646057.0,0,0.361,13.41,self_employed,mortgage,education,real_estate,2,0,0
KH_01304,52,27698958.0,135432428.0,60,2.39,3,13396074.0,3,0.564,9.23,part_time,rent,education,real_estate,2,2,1
KH_01305,56,20065891.0,304463385.0,12,14.12,2,41158642.0,3,0.353,13.53,full_time,family,business,real_estate,2,1,0
KH_01306,32,7401505.0,252586171.0,36,10.61,0,9552865.0,4,0.59,16.3,full_time,own,business,vehicle,3,2,0
KH_01307,31,57647192.0,8545532.0,48,18.58,1,28189082.0,1,0.619,18.31,full_time,own,business,real_estate,0,1,0
KH_01308,41,16414131.0,43468468.0,24,0.59,0,30243439.0,7,0.526,15.06,self_employed,own,vehicle,real_estate,1,1,0
KH_01309,66,17078076.0,84799272.0,12,4.37,1,113916237.0,0,0.437,28.16,part_time,family,home,none,2,5,1
KH_01310,47,14407274.0,37970733.0,24,20.72,1,17209319.0,8,0.451,1.14,contract,rent,education,guarantor,0,1,0
KH_01311,37,13103825.0,5000000.0,48,7.84,1,54449919.0,2,0.381,26.38,unemployed,own,vehicle,none,1,3,0
KH_01312,62,49107388.0,48571355.0,60,9.42,0,13244635.0,4,0.222,13.64,full_time,rent,personal,none,2,1,0
KH_01313,66,44313996.0,89724212.0,60,17.43,0,83296375.0,5,0.322,26.78,full_time,family,personal,savings,3,3,0
KH_01314,69,24028184.0,57588200.0,12,11.9,1,159129658.0,3,0.186,15.66,part_time,rent,home,none,4,0,0
KH_01315,35,16785185.0,38567421.0,18,11.61,1,15264711.0,6,0.241,23.42,self_employed,family,medical,none,2,3,0
KH_01316,58,26918087.0,93228606.0,36,1.51,1,40418254.0,0,0.326,18.35,unemployed,rent,vehicle,none,2,2,1
KH_01317,51,18884468.0,120474079.0,48,15.74,0,466626829.0,8,0.419,18.51,unemployed,own,personal,vehicle,0,3,0
KH_01318,43,15906485.0,60430994.0,6,3.31,1,16720187.0,3,0.34,24.22,self_employed,family,personal,guarantor,0,2,0
KH_01319,40,22424197.0,288816610.0,12,10.03,0,8177455.0,6,0.332,15.38,full_time,rent,vehicle,guarantor,1,1,0
KH_01320,24,13512555.0,94525243.0,12,8.7,1,43884628.0,0,0.434,6.42,contract,rent,personal,vehicle,0,1,0
KH_01321,33,21207259.0,42906488.0,24,16.65,0,12057239.0,0,0.127,22.42,full_time,mortgage,personal,none,2,0,0
KH_01322,49,20555229.0,34603435.0,36,16.43,1,50833814.0,3,0.227,0.95,self_employed,rent,medical,vehicle,0,1,0
KH_01323,68,26636439.0,75097355.0,84,16.05,0,83614292.0,6,0.339,6.59,self_employed,mortgage,vehicle,guarantor,0,1,0
KH_01324,67,12036368.0,231879358.0,12,15.94,0,12574978.0,8,0.638,0.71,self_employed,rent,personal,none,0,0,1
KH_01325,28,28558665.0,44686626.0,24,7.73,1,8037609.0,0,0.402,2.79,self_employed,own,personal,real_estate,1,0,0
KH_01326,56,9986851.0,149352194.0,24,8.39,2,97584454.0,8,0.278,24.93,self_employed,rent,home,vehicle,4,0,1
KH_01327,22,12406288.0,97532245.0,24,22.2,0,198181844.0,7,0.546,1.74,self_employed,own,debt_consolidation,none,4,1,1
KH_01328,56,12763257.0,489829658.0,12,17.56,1,25807560.0,7,0.274,4.53,full_time,rent,debt_consolidation,none,4,0,1
KH_01329,37,8966883.0,125401854.0,18,18.02,0,139699895.0,0,0.316,4.78,unemployed,family,business,none,0,1,1
KH_01330,43,34832548.0,49715530.0,18,21.46,0,204676299.0,1,0.378,2.93,contract,family,personal,vehicle,0,1,0
KH_01331,58,9587763.0,168295905.0,48,1.99,0,71402546.0,4,0.25,23.19,full_time,rent,vehicle,none,0,4,1
KH_01332,42,11428110.0,173179454.0,36,0.74,0,40257324.0,4,0.134,8.63,self_employed,rent,home,none,1,2,1
KH_01333,64,40706459.0,64222288.0,36,0.98,0,69020279.0,7,0.266,5.74,full_time,rent,business,vehicle,0,0,0
KH_01334,48,12422297.0,33462096.0,36,12.4,2,83545762.0,8,0.426,15.19,full_time,family,medical,vehicle,2,1,1
KH_01335,74,15928007.0,141944989.0,24,17.09,1,3707983.0,3,0.47,2.99,full_time,own,education,guarantor,0,4,1
KH_01336,54,9323638.0,94992465.0,18,23.97,0,31124557.0,5,0.492,8.31,full_time,mortgage,vehicle,vehicle,0,2,0
KH_01337,34,30931963.0,24797481.0,6,15.87,1,9454404.0,3,0.209,23.68,part_time,rent,education,real_estate,2,0,0
KH_01338,62,31210367.0,111737517.0,12,18.56,0,14182945.0,8,0.136,0.49,self_employed,family,personal,none,0,1,0
KH_01339,41,29098499.0,52371665.0,18,23.23,0,48249967.0,5,0.542,10.08,self_employed,mortgage,personal,none,0,1,0
KH_01340,48,25527751.0,24817472.0,120,4.74,1,31795694.0,4,0.548,8.34,part_time,rent,vehicle,vehicle,3,3,0
KH_01341,25,18881917.0,66720402.0,120,16.02,1,36180575.0,2,0.263,11.51,full_time,rent,medical,savings,0,1,0
KH_01342,24,12801046.0,267813433.0,48,16.91,0,30738609.0,0,0.355,6.65,full_time,rent,debt_consolidation,guarantor,1,2,0
KH_01343,50,10597750.0,251303644.0,36,5.7,0,29042650.0,8,0.15,17.86,full_time,own,personal,none,1,1,0
KH_01344,28,41629554.0,201250209.0,36,11.18,2,34559243.0,5,0.283,23.03,contract,family,personal,none,1,2,0
KH_01345,74,29591718.0,113143579.0,36,1.16,0,167042204.0,1,0.203,22.73,full_time,own,debt_consolidation,savings,1,4,0
KH_01346,66,11469875.0,149341748.0,36,12.06,0,66894504.0,2,0.241,23.33,full_time,rent,medical,guarantor,2,2,0
KH_01347,57,18472117.0,97871712.0,18,13.77,2,13723075.0,0,0.765,16.3,full_time,mortgage,personal,none,0,1,0
KH_01348,59,14809916.0,35181363.0,120,9.13,1,22501713.0,5,0.5,0.9,full_time,mortgage,education,none,2,2,0
KH_01349,51,8645464.0,41684654.0,48,12.52,0,69482871.0,8,0.284,0.47,part_time,rent,vehicle,vehicle,3,1,0
KH_01350,21,20203284.0,53715730.0,18,15.36,1,26747548.0,5,0.643,24.46,contract,family,medical,vehicle,0,2,0
KH_01351,40,13739866.0,296179262.0,36,23.55,1,58481185.0,4,0.269,6.01,self_employed,own,business,savings,0,2,0
KH_01352,46,9691245.0,224751825.0,48,9.69,1,34233081.0,3,0.083,2.34,full_time,family,personal,vehicle,1,0,0
KH_01353,70,6882181.0,35942259.0,60,17.21,1,43213515.0,7,0.627,20.18,self_employed,rent,debt_consolidation,none,2,0,1
KH_01354,30,6513647.0,94178519.0,24,10.2,0,125288063.0,7,0.467,8.35,full_time,rent,home,savings,1,0,1
KH_01355,46,14139111.0,63917526.0,24,22.34,2,52311016.0,6,0.49,10.09,part_time,mortgage,debt_consolidation,vehicle,3,1,1
KH_01356,37,17031423.0,78883668.0,24,14.94,1,242472567.0,2,0.21,22.81,full_time,mortgage,medical,savings,0,1,0
KH_01357,25,10190198.0,57063990.0,24,18.44,1,18068554.0,7,0.156,6.88,full_time,rent,debt_consolidation,vehicle,2,1,0
KH_01358,23,27477085.0,297272002.0,18,7.26,1,14007780.0,2,0.61,25.23,self_employed,rent,education,vehicle,2,0,0
KH_01359,38,17249213.0,88565210.0,6,16.52,0,52112129.0,3,0.316,29.68,full_time,mortgage,medical,none,2,0,0
KH_01360,22,26189203.0,108152574.0,24,6.18,0,28225515.0,2,0.373,7.84,full_time,mortgage,vehicle,none,2,1,0
KH_01361,21,15982266.0,108899904.0,24,14.77,1,39991740.0,8,0.492,4.68,part_time,own,business,none,2,0,0
KH_01362,37,10791354.0,37569969.0,48,4.32,2,50114679.0,8,0.327,18.24,full_time,own,business,vehicle,4,1,0
KH_01363,29,19385942.0,98699543.0,36,14.98,0,9626428.0,2,0.306,29.66,full_time,rent,medical,vehicle,1,0,0
KH_01364,49,7921918.0,222022553.0,24,4.63,0,3961622.0,8,0.293,16.79,full_time,rent,home,guarantor,1,3,0
KH_01365,19,25559442.0,314692826.0,24,12.61,1,71976043.0,5,0.596,12.9,self_employed,family,education,none,3,2,1
KH_01366,35,9788662.0,33925500.0,48,12.29,0,8340728.0,7,0.529,7.91,full_time,rent,business,vehicle,1,0,0
KH_01367,43,32695024.0,24754285.0,24,20.18,0,21021077.0,4,0.579,0.53,full_time,own,business,none,2,0,0
KH_01368,72,14445393.0,94881056.0,36,2.08,0,29421616.0,3,0.319,7.76,contract,family,business,none,4,1,0
KH_01369,54,35910098.0,231046528.0,12,5.86,0,32213213.0,0,0.448,11.32,full_time,family,debt_consolidation,vehicle,0,2,1
KH_01370,68,8676921.0,122176492.0,6,17.98,0,76520799.0,7,0.759,17.36,full_time,rent,personal,real_estate,2,2,1
KH_01371,37,11586278.0,160462671.0,60,22.22,3,68118585.0,7,0.772,27.32,full_time,mortgage,home,vehicle,0,3,1
KH_01372,43,23057232.0,28320842.0,18,20.99,1,44425220.0,4,0.819,0.84,part_time,rent,personal,none,3,1,0
KH_01373,41,38520666.0,55346881.0,24,13.62,0,61822599.0,0,0.267,25.38,part_time,family,debt_consolidation,none,3,2,0
KH_01374,68,53179211.0,13917043.0,12,6.79,1,12516677.0,5,0.676,23.82,full_time,rent,personal,real_estate,3,2,0
KH_01375,72,18490550.0,79733899.0,36,10.99,0,16530332.0,6,0.113,3.77,full_time,family,debt_consolidation,none,2,0,0
KH_01376,72,59436375.0,14299480.0,48,21.98,1,700000000.0,4,0.246,12.76,full_time,rent,education,vehicle,3,1,1
KH_01377,60,14910860.0,279379792.0,36,5.57,1,40763135.0,4,0.465,24.19,full_time,mortgage,medical,none,1,2,0
KH_01378,46,36765897.0,337446817.0,60,24.53,1,84377718.0,7,0.111,1.17,full_time,rent,personal,real_estate,2,0,0
KH_01379,48,9756699.0,101428756.0,18,6.68,0,11098597.0,6,0.418,6.52,full_time,mortgage,home,none,2,3,1
KH_01380,73,23653287.0,24881450.0,24,12.22,1,72958984.0,8,0.497,5.58,part_time,mortgage,personal,none,2,1,0
KH_01381,34,4000000.0,123861676.0,84,14.39,2,27155306.0,3,0.53,9.41,contract,rent,vehicle,savings,0,0,1
KH_01382,37,8682744.0,437060813.0,24,7.83,1,20556545.0,4,0.442,20.5,full_time,rent,business,none,2,0,1
KH_01383,69,24378746.0,134852939.0,60,3.11,2,203174477.0,5,0.689,19.62,part_time,mortgage,medical,real_estate,0,4,0
KH_01384,40,7669769.0,246422135.0,36,7.46,0,163480623.0,1,0.34,24.68,self_employed,family,medical,vehicle,1,0,0
KH_01385,31,23757280.0,59585911.0,12,0.32,1,34032172.0,5,0.375,26.08,full_time,rent,debt_consolidation,none,1,0,0
KH_01386,49,32445752.0,42917563.0,84,15.58,1,44810947.0,0,0.359,13.3,full_time,own,personal,real_estate,2,0,0
KH_01387,36,12994337.0,84739086.0,24,6.19,0,23983406.0,3,0.443,26.2,full_time,own,vehicle,vehicle,2,2,0
KH_01388,68,9588384.0,17498412.0,36,11.93,2,11189256.0,3,0.513,1.99,full_time,family,home,guarantor,3,0,0
KH_01389,69,13225549.0,616639730.0,18,7.79,0,38486415.0,7,0.171,14.48,self_employed,rent,debt_consolidation,none,3,2,1
KH_01390,35,9607978.0,101343143.0,36,5.08,1,44880983.0,6,0.769,13.07,full_time,own,business,savings,2,3,0
KH_01391,48,16853915.0,188023449.0,36,23.33,1,100307939.0,8,0.199,29.7,full_time,rent,business,real_estate,2,0,0
KH_01392,74,19234983.0,60796208.0,18,8.04,1,63676840.0,0,0.081,28.55,contract,rent,vehicle,vehicle,2,1,1
KH_01393,60,14753276.0,24244414.0,120,14.12,2,13085135.0,8,0.052,15.19,unemployed,mortgage,personal,savings,1,2,0
KH_01394,30,53447789.0,302400494.0,12,8.42,0,4555998.0,0,0.296,2.09,self_employed,mortgage,personal,vehicle,1,0,0
KH_01395,51,11276933.0,34616292.0,24,10.33,0,25647881.0,7,0.227,12.97,unemployed,own,debt_consolidation,none,1,2,1
KH_01396,53,44469489.0,121064398.0,6,6.52,0,9765995.0,0,0.318,19.94,self_employed,rent,education,none,0,0,0
KH_01397,55,9148283.0,131161811.0,36,24.29,0,31813315.0,1,0.359,22.17,full_time,rent,vehicle,vehicle,0,0,0
KH_01398,19,18871959.0,95838864.0,24,15.33,0,55284276.0,0,0.593,21.02,full_time,rent,home,guarantor,0,1,0
KH_01399,35,38837655.0,46196917.0,36,9.96,1,49085383.0,8,0.707,22.65,full_time,own,personal,none,1,2,0
KH_01400,66,37553024.0,79251177.0,48,13.87,0,22629811.0,1,0.681,28.79,full_time,mortgage,vehicle,none,0,0,0
KH_01401,31,13697374.0,40135710.0,48,23.01,0,53447090.0,5,0.112,27.45,contract,rent,business,real_estate,2,0,0
KH_01402,35,25820457.0,179040262.0,84,15.6,1,144058466.0,3,0.626,29.45,full_time,rent,education,none,2,0,0
KH_01403,36,23668337.0,146294916.0,60,23.14,1,53266105.0,1,0.373,28.56,self_employed,rent,debt_consolidation,none,2,2,0
KH_01404,28,12672209.0,88377517.0,24,16.79,0,51474052.0,0,0.475,9.44,full_time,own,personal,guarantor,2,2,0
KH_01405,26,26862714.0,55518201.0,48,17.84,2,20822392.0,5,0.168,24.14,self_employed,own,education,none,4,2,0
KH_01406,37,60400155.0,539708881.0,12,9.66,0,42163996.0,2,0.445,14.06,full_time,family,vehicle,savings,1,0,0
KH_01407,67,24458485.0,29756729.0,12,13.67,0,164815219.0,5,0.282,9.66,full_time,rent,medical,none,2,2,1
KH_01408,18,26010581.0,24212972.0,24,15.85,2,33797701.0,6,0.188,15.62,full_time,rent,business,vehicle,4,2,0
KH_01409,34,27862244.0,83940195.0,24,20.1,0,26068179.0,3,0.436,9.7,contract,mortgage,business,savings,2,0,1
KH_01410,21,6963881.0,72274361.0,24,18.71,0,121734708.0,3,0.418,10.51,full_time,family,business,savings,5,0,1
KH_01411,50,24276718.0,228778608.0,24,8.12,0,30779485.0,0,0.216,19.71,self_employed,rent,business,none,0,0,0
KH_01412,32,9295013.0,155867869.0,36,10.04,1,65929194.0,3,0.155,21.75,contract,own,business,none,0,0,1
KH_01413,63,12267399.0,92287289.0,84,9.64,0,45053407.0,5,0.071,26.84,full_time,family,personal,guarantor,4,2,0
KH_01414,51,73378716.0,137702669.0,12,24.27,0,61395113.0,6,0.219,24.12,full_time,rent,business,guarantor,0,4,0
KH_01415,62,15267887.0,135592024.0,24,5.05,1,84509053.0,1,0.341,20.17,full_time,own,business,vehicle,0,1,0
KH_01416,54,11125709.0,537986186.0,12,14.06,0,131193531.0,2,0.623,22.47,full_time,mortgage,business,none,0,2,1
KH_01417,42,38074716.0,111627625.0,12,6.98,0,105905464.0,2,0.239,2.25,full_time,mortgage,medical,savings,1,2,1
KH_01418,67,9721906.0,50445528.0,120,3.22,1,157687793.0,5,0.514,27.03,contract,rent,business,none,1,4,0
KH_01419,45,13457671.0,106541609.0,6,3.41,2,28599655.0,7,0.463,18.94,full_time,family,business,none,2,2,1
KH_01420,72,40538643.0,9717537.0,18,0.27,1,11016993.0,7,0.228,28.84,full_time,family,home,guarantor,0,0,0
KH_01421,74,18507400.0,87536799.0,24,21.94,1,31414304.0,5,0.553,11.31,self_employed,mortgage,personal,vehicle,1,0,0
KH_01422,51,6522995.0,227885833.0,24,20.07,0,652436927.0,0,0.738,8.48,self_employed,rent,personal,none,1,0,1
KH_01423,56,25635164.0,150154711.0,36,0.54,0,33514339.0,1,0.792,25.62,full_time,rent,debt_consolidation,vehicle,4,1,0
KH_01424,32,13910848.0,115999085.0,120,6.48,1,5711695.0,0,0.329,6.19,self_employed,mortgage,education,guarantor,2,1,0
KH_01425,64,48973299.0,156282138.0,48,10.69,1,528899337.0,5,0.589,28.48,part_time,own,personal,guarantor,1,0,0
KH_01426,56,12138112.0,229884667.0,24,3.9,1,45172442.0,1,0.326,7.0,full_time,own,business,none,4,0,1
KH_01427,69,35647130.0,302251081.0,36,9.0,0,16102543.0,2,0.666,16.16,full_time,rent,personal,real_estate,3,0,0
KH_01428,33,57086946.0,131650039.0,60,23.02,1,11562923.0,2,0.463,24.32,full_time,rent,debt_consolidation,none,1,1,0
KH_01429,62,10352817.0,68793891.0,18,9.38,0,43100682.0,6,0.172,3.66,full_time,rent,debt_consolidation,none,1,0,0
KH_01430,44,15875599.0,12595202.0,48,12.4,0,79475521.0,5,0.091,16.58,full_time,rent,vehicle,none,4,2,0
KH_01431,28,23172777.0,206697647.0,36,21.89,1,73775474.0,3,0.228,29.48,full_time,mortgage,debt_consolidation,savings,0,2,0
KH_01432,27,10309822.0,139453583.0,48,0.28,2,92321701.0,3,0.211,2.49,part_time,family,personal,savings,2,1,0
KH_01433,50,21457269.0,102470017.0,12,20.85,0,8429715.0,1,0.222,25.76,full_time,rent,personal,real_estate,5,2,0
KH_01434,36,15551756.0,50147361.0,48,11.09,1,11562466.0,0,0.286,20.54,self_employed,rent,home,guarantor,3,2,0
KH_01435,23,15349422.0,204422488.0,48,16.08,1,37088393.0,3,0.375,8.55,self_employed,rent,education,none,4,2,0
KH_01436,42,18581783.0,72324194.0,36,23.75,0,116489014.0,3,0.151,8.97,full_time,own,business,none,0,3,0
KH_01437,55,18853410.0,87404859.0,12,17.76,0,24315251.0,7,0.363,25.6,full_time,rent,personal,vehicle,1,1,0
KH_01438,36,20023253.0,85817193.0,12,7.09,0,3793911.0,3,0.516,12.02,full_time,rent,personal,none,2,0,1
KH_01439,72,12196324.0,131918411.0,48,20.99,0,87586642.0,0,0.185,29.77,part_time,rent,education,real_estate,0,1,0
KH_01440,62,12547358.0,33901947.0,36,5.08,1,2341032.0,4,0.806,13.25,contract,own,debt_consolidation,savings,2,1,0
KH_01441,47,16664652.0,145180639.0,120,9.88,0,22676962.0,6,0.179,22.17,full_time,own,medical,vehicle,4,1,0
KH_01442,71,17483880.0,48767035.0,24,16.19,0,81958128.0,3,0.342,7.87,full_time,family,personal,none,1,0,0
KH_01443,42,13532845.0,50243266.0,18,11.02,1,79399003.0,8,0.475,12.71,full_time,mortgage,vehicle,none,3,0,0
KH_01444,25,22218661.0,190998144.0,48,21.85,2,7116963.0,1,0.276,15.71,part_time,rent,medical,vehicle,0,1,0
KH_01445,20,5533257.0,38630243.0,48,6.18,0,92094562.0,2,0.462,22.23,full_time,mortgage,home,none,1,0,0
KH_01446,71,11196136.0,190706522.0,36,16.53,1,147535402.0,8,0.095,6.59,full_time,rent,vehicle,vehicle,2,0,1
KH_01447,72,15005528.0,98098432.0,48,5.83,0,72218747.0,1,0.162,0.75,full_time,rent,personal,none,0,0,0
KH_01448,60,10318072.0,22170763.0,24,14.15,2,29374471.0,1,0.495,4.34,unemployed,rent,personal,real_estate,1,0,0
KH_01449,23,51901644.0,287037866.0,18,23.74,3,59767512.0,8,0.539,12.1,full_time,own,home,guarantor,2,2,0
KH_01450,34,18222042.0,117158221.0,12,24.53,1,17932145.0,6,0.305,13.61,part_time,own,business,none,4,1,0
KH_01451,20,20191708.0,125815514.0,24,19.26,1,109908732.0,3,0.488,28.52,self_employed,rent,education,none,1,1,0
KH_01452,20,13148028.0,211868465.0,36,15.04,1,171160565.0,2,0.43,17.89,self_employed,family,education,real_estate,2,0,0
KH_01453,32,17816330.0,321869860.0,18,11.26,0,24464286.0,1,0.659,28.29,part_time,rent,education,none,4,3,1
KH_01454,50,8169903.0,106770592.0,60,7.42,1,81767727.0,1,0.016,4.48,part_time,own,business,vehicle,2,1,1
KH_01455,21,16118871.0,152094782.0,18,0.37,1,103665756.0,2,0.257,17.11,part_time,family,debt_consolidation,vehicle,2,0,1
KH_01456,74,9789558.0,123386007.0,36,12.72,1,29760882.0,1,0.467,27.66,self_employed,rent,education,vehicle,2,2,0
KH_01457,43,15030169.0,67246981.0,36,18.41,0,3786149.0,4,0.361,18.43,part_time,mortgage,debt_consolidation,none,0,3,0
KH_01458,33,4000000.0,23426991.0,18,20.38,0,43384700.0,8,0.652,16.34,full_time,rent,education,vehicle,1,1,0
KH_01459,47,8646630.0,108039124.0,36,23.81,1,1678591.0,3,0.868,22.09,full_time,rent,personal,savings,0,1,0
KH_01460,63,46615072.0,290588108.0,84,4.46,0,188024515.0,7,0.577,2.56,self_employed,family,personal,none,0,1,0
KH_01461,35,30880666.0,147767884.0,84,23.99,4,68333598.0,4,0.38,20.78,full_time,rent,debt_consolidation,none,2,1,0
KH_01462,20,42425404.0,36324773.0,24,6.57,1,28897444.0,7,0.27,15.92,full_time,own,home,vehicle,1,2,0
KH_01463,20,44362325.0,228766756.0,36,17.94,3,96551706.0,3,0.231,24.0,full_time,own,education,real_estate,2,4,0
KH_01464,66,27877324.0,69183355.0,12,18.88,2,11450396.0,5,0.354,16.0,full_time,mortgage,vehicle,vehicle,3,1,0
KH_01465,24,13410086.0,15204443.0,24,16.41,0,116626611.0,4,0.716,28.42,part_time,rent,home,none,0,3,1
KH_01466,54,9172030.0,213797202.0,24,10.61,3,46519384.0,6,0.362,14.36,unemployed,rent,personal,none,0,1,1
KH_01467,39,37930508.0,40295353.0,60,3.14,0,47362336.0,8,0.622,22.1,full_time,own,business,none,1,2,0
KH_01468,62,18771522.0,408882892.0,36,12.53,2,24195153.0,1,0.643,26.89,full_time,rent,home,vehicle,2,1,0
KH_01469,21,91057082.0,238750019.0,12,2.42,0,27083557.0,7,0.521,14.92,full_time,family,debt_consolidation,none,2,0,0
KH_01470,69,14197389.0,74156690.0,120,15.48,0,63631322.0,1,0.204,24.52,full_time,rent,business,none,4,1,0
KH_01471,57,64893928.0,132988883.0,48,6.18,0,14510944.0,5,0.116,13.94,full_time,rent,debt_consolidation,vehicle,1,1,0
KH_01472,43,16255919.0,706370898.0,12,4.87,1,10264118.0,4,0.129,5.6,full_time,own,personal,savings,0,3,1
KH_01473,29,42897062.0,210569476.0,48,14.08,1,104547735.0,3,0.23,25.64,unemployed,rent,personal,vehicle,3,1,0
KH_01474,73,54229302.0,110198104.0,36,6.78,2,60104485.0,7,0.308,25.2,full_time,family,medical,none,1,1,0
KH_01475,35,9257688.0,1048997857.0,24,22.94,1,13513701.0,7,0.261,3.98,full_time,rent,medical,savings,3,0,1
KH_01476,45,13132933.0,99459799.0,12,2.11,1,39194221.0,1,0.058,22.21,full_time,rent,medical,savings,2,3,0
KH_01477,40,9197533.0,147577324.0,18,21.43,0,36831542.0,3,0.147,24.91,contract,mortgage,business,savings,4,2,0
KH_01478,31,8092258.0,40610573.0,12,19.58,0,17108233.0,8,0.888,25.93,full_time,rent,business,savings,0,0,0
KH_01479,41,27770247.0,21678015.0,48,7.99,1,43670852.0,7,0.477,11.73,contract,rent,education,savings,0,2,0
KH_01480,26,15840395.0,70469340.0,18,14.87,0,34069006.0,1,0.456,3.17,full_time,rent,debt_consolidation,none,3,1,0
KH_01481,18,18623233.0,92986706.0,24,9.41,0,86498685.0,1,0.581,22.72,part_time,family,vehicle,savings,0,1,1
KH_01482,34,25840091.0,119066685.0,84,5.97,1,53297151.0,7,0.391,19.71,unemployed,rent,personal,real_estate,2,2,0
KH_01483,24,5382055.0,26923628.0,120,7.33,0,20470316.0,2,0.602,16.52,contract,rent,medical,vehicle,1,0,1
KH_01484,41,41544688.0,157808590.0,48,8.34,0,19930895.0,8,0.495,29.29,full_time,rent,medical,guarantor,2,2,0
KH_01485,67,14345848.0,44432979.0,48,13.51,0,54191656.0,5,0.463,10.38,full_time,mortgage,home,vehicle,0,0,0
KH_01486,27,25442795.0,150993060.0,84,14.78,1,5809196.0,3,0.568,22.79,full_time,rent,personal,savings,2,2,0
KH_01487,18,26946006.0,199237420.0,48,20.19,0,11351074.0,6,0.676,27.48,full_time,rent,business,none,0,3,0
KH_01488,24,43876967.0,64304328.0,24,14.74,3,29121877.0,6,0.262,18.26,part_time,family,personal,none,0,1,0
KH_01489,46,16814043.0,39668744.0,12,19.0,0,30682290.0,8,0.228,0.88,part_time,mortgage,business,none,2,1,0
KH_01490,33,4526764.0,334257479.0,12,23.26,1,94225405.0,2,0.163,20.66,contract,rent,business,none,3,2,1
